29	-3.8710373375152267	2.3330649668144434	2.6931034482758616
40	-3.9302915645649623	3.2180206438819905	1.9525
46	-3.9006016082317307	3.700723740464289	1.6978260869565218
51	-3.979727820880351	4.102976320949538	1.5313725490196077
56	-3.944573504869859	4.505228901434787	1.394642857142857
64	-3.9867130835962263	5.148833030211185	1.2203125
69	-4.006700857733746	5.5510856106964335	1.1318840579710145
77	-4.0320540236173725	6.194689739472832	1.0142857142857142
82	-4.039448260418898	6.59694231995808	0.952439024390244
88	-4.042945738323556	7.079645416540378	0.8875000000000001
92	-4.068982758119549	7.401447480928578	0.8489130434782609
97	-4.086739561816579	7.803700061413827	0.8051546391752576
104	-4.106992012082304	8.366853674093177	0.7509615384615383
107	-4.099860293460978	8.608205222384324	0.7299065420560747
120	-4.1697999351837	9.654061931645971	0.6508333333333333
