5	-3.403521348429482	0.4022525804852488	15.62
24	-3.8251423463855097	1.9308123863291944	3.2541666666666664
37	-4.430125628677276	2.9766690955908413	2.110810810810811
46	-4.345408116699533	3.700723740464289	1.6978260869565218
53	-4.366080082624941	4.263877353143638	1.4735849056603771
65	-4.353011146639634	5.229283546308235	1.2015384615384614
70	-4.324985609823771	5.631536126793484	1.1157142857142857
76	-4.3454688533279695	6.114239223375781	1.0276315789473685
85	-4.369605274528985	6.83829386824923	0.9188235294117646
93	-4.419801641971048	7.481897997025627	0.8397849462365592
99	-4.447365431412006	7.964601093607928	0.7888888888888888
103	-4.448788501261472	8.286403157996125	0.7582524271844661
108	-4.474111577203209	8.688655738481375	0.7231481481481481
110	-4.470526401489877	8.849556770675475	0.7099999999999999
116	-4.509019720242558	9.332259867257774	0.6732758620689654
123	-4.524933214480084	9.89541347993712	0.6349593495934959
127	-4.549113522974472	10.21721554432532	0.6149606299212598
