0.0	-0.17211328887304797
0.02681683869901659	-0.24672660050188266
0.05363367739803318	-0.7591799634271956
0.08045051609704977	-3.4067533895202393
0.10726735479606636	-5.468483479097957
0.13408419349508294	-6.171440586245212
0.16090103219409954	-6.492702498003243
0.18771787089311612	-6.558333450494415
0.21453470959213272	-6.571696344810245
0.2413515482911493	-6.568418791278322
0.2681683869901659	-6.571909523677363
0.29498522568918245	-6.5746399566916836
0.3218020643881991	-6.572968393966656
0.34861890308721566	-6.5748241037730555
0.37543574178623224	-6.5799973524796815
0.4022525804852488	-6.583125227618486
0.42906941918426544	-6.589105742179068
0.455886257883282	-6.5926016294095895
0.4827030965822986	-6.593262050306416
0.5095199352813151	-6.594640512446926
0.5363367739803317	-6.5957866349182375
0.5631536126793484	-6.59457595633051
0.5899704513783649	-6.593879022011561
0.6167872900773815	-6.594181363825636
0.6436041287763982	-6.594962060840206
0.6704209674754148	-6.596164197981686
0.6972378061744313	-6.596227892679913
0.7240546448734478	-6.595025523479397
0.7508714835724645	-6.594783768577242
0.7776883222714811	-6.593652965875641
0.8045051609704976	-6.591995171915496
0.8313219996695143	-6.591489319399604
0.8581388383685309	-6.590379463418778
0.8849556770675474	-6.587503913132383
0.911772515766564	-6.585156119391367
0.9385893544655806	-6.582568288160324
0.9654061931645972	-6.579663030601954
0.9922230318636138	-6.577164262691829
1.0190398705626302	-6.573514001123458
1.0458567092616469	-6.568280780383581
1.0726735479606635	-6.566005822572219
1.0994903866596801	-6.56174559226757
1.1263072253586968	-6.558445381001247
1.1531240640577132	-6.54971016063735
1.1799409027567298	-6.5440355026365085
1.2067577414557464	-6.5348651230892445
1.233574580154763	-6.5211986575331204
1.2603914188537797	-6.509440384489856
1.2872082575527963	-6.491883252388714
1.3140250962518127	-6.464365747349033
1.3408419349508296	-6.43653525263539
1.367658773649846	-6.415243556812113
1.3944756123488626	-6.391870104909624
1.4212924510478793	-6.357027878918467
1.4481092897468957	-6.31667709931838
1.4749261284459125	-6.278555811027467
1.501742967144929	-6.239437627251531
1.5285598058439454	-6.193755281773589
1.5553766445429622	-6.141993988176365
1.5821934832419786	-6.09154282373411
1.6090103219409952	-6.049432046224412
1.6358271606400119	-6.0181423169849015
1.6626439993390285	-5.97129812653843
1.6894608380380451	-5.914800665112735
1.7162776767370618	-5.8641294404144295
1.7430945154360782	-5.824278436416687
1.7699113541350948	-5.782672500829376
1.7967281928341114	-5.730651147791586
1.823545031533128	-5.689197742415149
1.8503618702321447	-5.6750793545427065
1.8771787089311611	-5.6911592766632655
1.903995547630178	-5.726054143225763
1.9308123863291944	-5.758141782396367
1.9576292250282108	-5.774258434404332
1.9844460637272276	-5.802949229166469
2.0112629024262443	-5.845049486710902
2.0380797411252605	-5.884909285102452
2.0648965798242775	-5.923941928661398
2.0917134185232937	-5.961989684792831
2.1185302572223104	-6.005667032731528
2.145347095921327	-6.042714985427764
2.1721639346203436	-6.07672713956848
2.1989807733193603	-6.104589627833901
2.225797612018377	-6.1355323778314945
2.2526144507173935	-6.16583027753387
2.27943128941641	-6.187574059114819
2.3062481281154263	-6.209552655082276
2.333064966814443	-6.228244729624864
2.3598818055134596	-6.244863774684554
2.3866986442124767	-6.260060011864587
2.413515482911493	-6.274745669778303
2.4403323216105095	-6.2957661731784285
2.467149160309526	-6.307549042717413
2.4939659990085423	-6.314069796891419
2.5207828377075594	-6.317726829294293
2.547599676406576	-6.316623415466356
2.5744165151055927	-6.3166544512960145
2.601233353804609	-6.3232273174839735
2.6280501925036255	-6.332721923963187
2.6548670312026426	-6.3396543170485025
2.681683869901659	-6.348378114722503
2.7085007086006754	-6.356602657620949
2.735317547299692	-6.36492547637694
2.7621343859987086	-6.373373108052235
2.7889512246977253	-6.380524742781111
2.815768063396742	-6.382496256518415
2.8425849020957585	-6.37994581873667
2.8694017407947747	-6.374780420081958
2.8962185794937914	-6.370721653524716
2.923035418192808	-6.37584010747046
2.949852256891825	-6.384522113416066
2.9766690955908413	-6.387541875581018
3.003485934289858	-6.382465773580419
3.0303027729888745	-6.379504105300454
3.0571196116878907	-6.3788629308739315
3.083936450386908	-6.3746169991086
3.1107532890859244	-6.372716433818708
3.137570127784941	-6.375684177589142
3.1643869664839572	-6.37460698920834
3.191203805182974	-6.371272498186283
3.2180206438819905	-6.367558570540572
3.2448374825810076	-6.364188234552624
3.2716543212800238	-6.365712993477839
3.2984711599790404	-6.369952473365975
3.325287998678057	-6.370862703583457
3.352104837377073	-6.37260019006432
3.3789216760760903	-6.37373134561597
3.405738514775107	-6.3707308183883535
3.4325553534741235	-6.366062758439033
