12	-5.542161605638397	0.3218020643881991	19.525
34	-6.4835830924503925	0.911772515766564	6.891176470588235
39	-6.476837604842859	1.0458567092616469	6.007692307692308
43	-6.458141935710897	1.1531240640577132	5.448837209302326
69	-5.662250748652295	1.8503618702321447	3.395652173913043
96	-6.26807270788099	2.5744165151055927	2.440625
108	-6.331017882588608	2.8962185794937914	2.1694444444444443
112	-6.345049747098994	3.003485934289858	2.0919642857142855
115	-6.336721044056039	3.083936450386908	2.037391304347826
120	-6.33270104325137	3.2180206438819905	1.9525
125	-6.33884229900227	3.352104837377073	1.8744
