29	-3.707456712911163	2.3330649668144434	2.6931034482758616
36	-3.8122093512806976	2.8962185794937914	2.1694444444444443
42	-3.81529878085486	3.3789216760760903	1.8595238095238094
46	-3.8327387382020124	3.700723740464289	1.6978260869565218
49	-3.8352407913062385	3.9420752887554382	1.5938775510204082
54	-3.8431314377603503	4.344327869240687	1.4462962962962962
58	-3.842597016412311	4.666129933628887	1.3465517241379308
64	-3.8379210143412337	5.148833030211185	1.2203125
69	-3.8315448170075257	5.5510856106964335	1.1318840579710145
77	-3.8561502213332486	6.194689739472832	1.0142857142857142
83	-3.8685766508549446	6.677392836055131	0.9409638554216866
90	-3.9186502804233805	7.240546448734479	0.8677777777777776
94	-3.934022136289665	7.562348513122679	0.8308510638297871
98	-3.9417239845153427	7.8841505775108764	0.7969387755102041
102	-3.948087073401168	8.205952641899076	0.7656862745098039
110	-3.966486745814871	8.849556770675475	0.7099999999999999
119	-3.9977031211639584	9.573611415548921	0.6563025210084034
122	-4.004174689909905	9.814962963840072	0.6401639344262294
