timestep	potential_energy	kinetic_energy	temperature	time
0	1788629.15	47770.70554	0.9952541339	0.251348
100	1400621.4	41416.04946	0.8628613282	7.620678
200	1142834.759	46011.94786	0.9586122038	13.926531
300	968746.3312	46293.19646	0.9644717328	20.576558
400	887173.955	45659.14851	0.9512619876	28.253043
500	903660.9162	48818.85207	1.017091202	38.020613
600	875581.5773	45311.05374	0.9440097866	48.661986
700	857515.4115	47991.8216	0.9998608623	59.154849
800	816773.5089	48438.95584	1.00917645	71.844516
900	748825.6163	47663.50917	0.9930208063	83.676363
1000	681446.6554	47837.65185	0.9966488922	92.455324
1100	614167.0078	47726.34345	0.9943298947	100.859913
1200	555053.9961	47545.81823	0.9905688351	108.012577
