timestep	potential_energy	kinetic_energy	temperature	time
0	213578.6438	6018.500813	1.003334302	0.038113
100	136620.7143	4805.83734	0.8011731833	1.110216
200	109861.4891	4774.353158	0.7959245074	2.034093
300	111949.6232	6504.953804	1.084430075	3.144872
400	111345.0807	7577.632749	1.263254605	4.064304
500	101454.4117	7000.082746	1.166972201	4.973346
600	85168.24445	6170.465848	1.028668142	5.870593
700	69281.38908	5941.605401	0.9905151956	6.577363
800	60585.86371	5804.671453	0.9676871639	7.204661
900	61462.17603	6173.716288	1.029210017	7.801552
1000	61330.6083	5982.178979	0.9972791496	8.401217
1100	61604.65119	6119.993816	1.020254033	8.979681
1200	61336.83463	6084.472297	1.014332299	9.559961
1300	61323.61867	5881.824111	0.9805491557	10.154922
1400	61212.12712	6156.154129	1.026282259	10.733871
1500	61256.27485	6000.440025	1.000323418	11.313334
1600	61173.45546	5898.305805	0.9832967917	11.88834
1700	61062.53943	5977.338653	0.9964722269	12.469516
1800	61095.98984	5879.200644	0.980111802	13.05278
1900	61115.95441	6023.223746	1.004121655	13.62829
2000	61068.40875	6034.04607	1.005925826	14.19315
2100	61088.87784	6016.919239	1.003070641	14.771447
2200	61057.81145	5959.504226	0.9934990791	15.348175
2300	61111.55602	5820.996425	0.970408673	15.936884
2400	61162.43543	5981.260933	0.9971261037	16.522061
2500	61054.14026	5882.356049	0.9806378343	17.098851
2600	61059.93721	6140.59459	1.023688354	17.690433
2700	61133.26636	6036.864541	1.006395689	18.267132
2800	61073.79367	6014.926959	1.002738511	18.844711
2900	60997.99322	6028.572456	1.005013329	19.417814
3000	60968.48808	5964.48002	0.9943285854	19.994879
3100	60846.39917	6046.751291	1.008043893	20.585916
3200	61032.62268	5979.900069	0.9968992362	21.164223
3300	60911.80854	5983.866127	0.9975604113	21.741104
3400	60862.12926	6032.431462	1.005656658	22.316069
3500	60980.8495	5849.871404	0.9752223729	22.892857
3600	60921.22764	6098.555715	1.016680122	23.468834
3700	60934.78082	6020.488012	1.003665585	24.045978
3800	60943.26548	5993.433093	0.9991553043	24.605524
3900	60871.53671	5911.729278	0.9855345966	25.167468
4000	60947.59921	5990.690631	0.998698113	25.731225
4100	60909.45283	5947.015431	0.9914170929	26.308093
4200	60983.9312	6114.975462	1.019417431	26.882481
4300	60976.5477	6014.102829	1.002601122	27.457739
4400	61104.61572	5945.347388	0.991139016	28.038558
4500	60904.95229	5972.040853	0.9955890394	28.614384
4600	61025.39408	5860.167241	0.9769387749	29.192547
4700	60774.57563	5960.705818	0.9936993945	29.767678
4800	60911.27207	5939.527668	0.9901688202	30.34957
4900	60830.90467	6033.989576	1.005916408	30.926519
5000	60808.29404	6066.254268	1.011295202	31.487664
5100	60850.70519	6113.113849	1.019107085	32.064224
5200	60855.83392	6121.938911	1.020578296	32.639599
5300	60836.56186	5987.027494	0.9980874374	33.214906
5400	60732.09075	5953.851612	0.9925567412	33.791711
5500	60819.51329	5901.071928	0.9837579275	34.377616
5600	60733.74401	5969.296882	0.9951315965	34.953925
5700	60902.47134	5975.146856	0.9961068361	35.529837
5800	60817.03584	5985.895412	0.99789871	36.10597
5900	60788.01592	6035.223077	1.006122043	36.680875
6000	60933.28027	6116.730072	1.01970994	37.254915
6100	60898.03886	6012.464358	1.002327975	37.831621
6200	60695.70452	5956.068937	0.9929263878	38.409343
6300	60726.96109	5888.663602	0.981689356	38.988121
6400	60781.20844	6086.05608	1.014596329	39.563719
6500	60790.22964	6122.004765	1.020589275	40.148922
6600	60715.39362	5813.20365	0.9691095523	40.72453
6700	60684.86719	6054.014304	1.009254698	41.286811
6800	60851.19236	6131.450275	1.02216392	41.888216
6900	60744.64661	5873.170472	0.9791065219	42.464266
7000	60781.40805	5899.519933	0.9834991969	43.04223
7100	60831.61784	5888.547999	0.981670084	43.620798
7200	60750.42353	5964.78984	0.9943802351	44.197244
7300	60755.14245	5910.810336	0.9853814013	44.777457
7400	60905.34345	5991.153112	0.9987752124	45.352968
7500	60649.0315	6069.193808	1.011785248	45.957886
7600	60584.40428	6025.082256	1.004431484	46.538777
7700	60830.85203	6116.443265	1.019662126	47.114057
7800	60749.44123	6046.581385	1.008015568	47.698964
7900	60732.2031	5997.954941	0.9999091341	48.277447
8000	60877.53007	6081.905488	1.013904391	48.862462
8100	60758.40853	6065.755708	1.011212088	49.439942
8200	60667.11764	6040.424758	1.006989207	50.014646
8300	60726.10691	5888.647138	0.9816866113	50.603053
8400	60659.08515	5967.034698	0.9947544717	51.179093
8500	60736.50358	5975.725557	0.9962033103	51.740344
8600	60811.58013	6013.203033	1.002451118	52.316871
8700	60758.27741	6008.308569	1.00163517	52.891238
8800	60749.95798	5946.599539	0.9913477601	53.465214
8900	60760.07398	5860.385615	0.9769751797	54.03976
9000	60691.0853	5957.946624	0.9932394139	54.621163
9100	60659.62108	5995.147332	0.9994410823	55.200587
9200	60751.75395	5991.37299	0.998811868	55.777711
9300	60776.09341	6097.072475	1.016432854	56.353757
9400	60702.79107	5947.292712	0.9914633179	56.929403
9500	60602.88501	5861.595589	0.9771768925	57.503632
9600	60538.33734	5947.353805	0.9914735025	58.065843
9700	60776.96186	5954.569722	0.9926764561	58.640988
9800	60647.21645	5956.910534	0.993066689	59.21618
9900	60657.38378	5907.859168	0.984889417	59.791798
