timestep	potential_energy	kinetic_energy	temperature	time
0	69925.70346	6018.500813	1.003334302	0.104593
100	69826.661	5980.550508	0.9970076699	1.723275
200	69804.97618	5842.234893	0.9739493028	2.684774
300	69873.65506	6069.864951	1.011897133	3.517792
400	69840.93285	5941.143138	0.9904381325	4.377535
500	69758.96234	5977.804814	0.9965499398	5.256621
600	69901.67981	5959.305561	0.9934659599	6.1497
700	69657.25419	5967.028937	0.9947535112	6.866479
800	69800.46031	6009.34146	1.001807362	7.564942
900	69788.07174	5970.212658	0.9952842641	8.316884
1000	69835.86868	6003.714367	1.000869278	9.117207
1100	69951.3298	5957.246679	0.9931227272	9.87614
1200	69855.61538	5886.729926	0.981366996	10.642833
1300	69703.52389	5885.739242	0.9812018408	11.360521
1400	69728.98318	5905.778903	0.9845426194	12.193573
1500	69907.24436	5854.482109	0.975991016	13.009303
1600	69828.91861	6071.993839	1.012252036	13.960758
1700	69825.78237	5950.655475	0.9920239185	14.831723
1800	69826.7731	5886.754315	0.981371062	15.590141
1900	69794.73454	5981.888215	0.9972306768	16.294232
2000	70010.15012	5920.252858	0.9869555485	17.037142
2100	69797.482	5850.114473	0.9752628945	17.656212
2200	69850.74466	5958.978925	0.993411507	18.300077
2300	69702.93495	6050.234752	1.008624615	18.940222
2400	69891.06911	5889.791071	0.9818773145	19.544886
2500	69847.47336	5985.988628	0.99791425	20.191558
2600	69908.78015	6125.010489	1.021090354	20.918375
2700	69871.74612	5986.990037	0.9980811931	21.64002
2800	69828.8969	5866.823025	0.9780483495	22.353922
2900	69734.103	5972.896177	0.9957316291	23.035145
3000	69891.95043	6032.936535	1.005740858	23.724931
3100	69918.24862	5993.826417	0.9992208747	24.387901
3200	70001.47444	5896.78712	0.9830436143	25.225955
3300	69766.04391	5942.981515	0.9907446053	25.95428
3400	69967.3344	5983.145757	0.9974403195	26.85333
3500	69852.14818	6028.394731	1.004983701	27.631869
3600	69873.34022	5890.215137	0.9819480098	28.287872
3700	69867.0703	5923.778561	0.9875433127	29.012377
3800	69980.28587	6016.164237	1.002944776	29.994124
3900	69866.24236	5969.285925	0.99512977	30.623944
4000	69830.37146	5915.83609	0.9862192365	31.260699
4100	69894.25829	5912.124855	0.9856005427	32.000102
4200	69947.3975	5994.565947	0.9993441605	32.607675
4300	69778.53991	5794.340673	0.9659649367	33.236665
4400	69824.26554	5983.625414	0.9975202824	34.163
4500	69905.88847	6065.363121	1.01114664	35.023019
4600	69818.39665	5873.821328	0.9792150252	35.876525
4700	69694.64785	5901.093516	0.9837615264	36.529307
4800	69889.47403	6030.495692	1.005333949	37.466242
4900	69721.94978	6125.940318	1.021245364	38.237864
5000	69951.17503	6024.039789	1.004257696	38.881255
5100	69873.17301	6169.789902	1.028555456	39.764424
5200	69850.04428	5929.650452	0.9885222059	40.482096
5300	69864.09491	6067.186966	1.01145069	41.176522
5400	69864.19617	6045.125039	1.007772783	41.931269
5500	69894.28413	5767.123684	0.9614276376	42.663573
5600	69704.95217	5905.960476	0.9845728892	43.330971
5700	69820.08222	5851.0876	0.9754251229	44.018405
5800	69806.72886	6000.76935	1.00037832	44.721698
5900	69850.4671	5999.383029	1.000147208	45.419651
6000	69868.50277	5863.487059	0.9774922162	46.075078
6100	69806.19076	5916.08878	0.986261362	46.777027
6200	69888.60349	6100.520135	1.017007608	47.636762
6300	69796.42419	5938.133366	0.9899363785	48.666598
6400	69813.39466	5983.246553	0.9974571231	49.41216
6500	69850.52986	6011.482056	1.002164217	50.300691
6600	69721.0641	5976.580953	0.9963459121	51.24627
6700	69937.08328	5889.322985	0.9817992806	51.987252
6800	69810.95512	5925.50525	0.9878311661	52.967282
6900	69859.71871	5867.442583	0.978151635	53.863022
7000	69667.16698	5882.719565	0.9806984354	54.59159
7100	69654.12252	5994.098367	0.9992662111	55.308804
7200	69866.16815	5988.968942	0.9984110931	56.005633
7300	69866.98661	5931.258185	0.9887902283	56.739329
7400	69632.10457	5872.950737	0.9790698902	57.530769
7500	69878.04477	5889.288506	0.9817935327	58.328139
7600	69927.86333	6006.981934	1.001414009	59.19187
7700	69829.03535	6048.703964	1.00836942	59.924457
7800	69829.27966	5946.388099	0.9913125113	60.643467
7900	69902.15052	5947.735078	0.9915370639	61.31359
8000	69618.46426	6051.876037	1.008898231	62.033857
8100	69644.76031	6066.144296	1.011276869	62.830518
8200	69778.53963	5965.928796	0.9945701085	63.555389
8300	69842.65645	5893.539415	0.9825021947	64.425706
8400	69597.36383	5990.042506	0.9985900652	65.326818
8500	69746.26054	5998.532577	1.000005431	66.102066
8600	69834.5414	6110.160954	1.018614813	66.801292
8700	69858.72758	5950.514938	0.9920004899	67.605152
8800	69732.20115	5911.341481	0.9854699477	68.38261
8900	69944.77423	6055.561561	1.009512638	69.046023
9000	69879.17899	6000.690433	1.000365163	69.794684
9100	69638.50583	5923.234275	0.9874525757	70.517229
9200	69805.15343	5982.638266	0.9973557166	71.316995
9300	69716.26352	6035.096582	1.006100956	72.09137
9400	69847.41481	6025.33684	1.004473925	72.849019
9500	69782.88421	6036.864764	1.006395726	73.724446
9600	69795.60528	5947.557479	0.9915074568	74.46322
9700	69820.67962	6075.668937	1.012864706	75.146576
9800	69754.57504	6068.549716	1.011677872	75.852253
9900	69690.63926	5909.846672	0.9852207506	76.562001
