timestep	potential_energy	kinetic_energy	temperature	time
0	30662.04783	3085.950941	1.00503206	0.070319
100	30701.77916	3064.279468	0.9979740981	0.740872
200	30830.66745	3081.173317	1.003476084	1.107207
300	30807.00355	3077.056526	1.002135329	1.486674
400	30604.25864	3040.32619	0.9901729979	1.860442
500	30730.76286	3031.938963	0.9874414469	2.241383
600	30668.3526	3171.706342	1.032960867	2.601737
700	30747.53802	3047.467199	0.9924986808	2.972318
800	30757.48837	3132.952612	1.020339558	3.388324
900	30670.43982	3051.989457	0.9939714889	3.757987
1000	30750.38214	3032.685779	0.9876846699	4.083071
1100	30611.94486	3110.479056	1.013020373	4.410944
1200	30671.8985	3102.512185	1.010425724	4.761164
1300	30689.53731	3079.968054	1.003083554	5.088686
1400	30642.93969	3057.392678	0.9957312094	5.415193
1500	30703.85178	3086.908798	1.005344015	5.748172
1600	30715.73941	3025.934611	0.9854859506	6.088699
1700	30748.32609	3237.296231	1.054322172	6.423915
1800	30648.7393	3072.749483	1.000732611	6.758333
1900	30686.26103	3034.674151	0.9883322426	7.093816
2000	30688.97783	3052.593275	0.9941681404	7.4492
2100	30630.44294	3020.324877	0.9836589731	7.843838
2200	30758.49527	3049.387125	0.993123962	8.180272
2300	30665.12402	3022.12031	0.9842437095	8.506473
2400	30781.71992	3036.85167	0.9890414168	8.842348
2500	30630.8599	3181.661958	1.036203211	9.164098
2600	30580.31078	3080.099315	1.003126304	9.488467
2700	30825.54539	3061.760321	0.9971536627	9.823496
2800	30780.90116	3056.454935	0.9954258053	10.150808
2900	30598.03659	3009.206996	0.9800381032	10.493976
3000	30625.77109	3106.985821	1.011882697	10.818536
3100	30780.16345	3090.434378	1.006492225	11.155421
3200	30646.04916	3049.286573	0.9930912141	11.484406
3300	30605.7399	2960.679541	0.9642336887	11.872051
3400	30660.7251	3053.003071	0.9943016026	12.248136
3500	30682.57041	3066.06659	0.9985561277	12.596564
3600	30686.61647	3081.58818	1.003611197	12.929104
3700	30726.31168	3043.86494	0.9913254975	13.268072
3800	30679.30972	3095.030794	1.007989186	13.618862
3900	30684.77813	3035.568305	0.9886234507	13.957025
4000	30713.08995	3044.946188	0.9916776383	14.296378
4100	30607.14182	3169.769286	1.032330007	14.644733
4200	30666.41463	3036.930063	0.9890669477	14.976941
4300	30733.11455	3103.590534	1.01077692	15.304996
4400	30734.87965	3028.723041	0.986394086	15.641202
4500	30613.45851	2926.253334	0.9530217665	16.079439
4600	30662.04795	3047.717058	0.9925800548	16.437222
4700	30779.43949	3055.241539	0.9950306266	16.774106
4800	30823.38752	3133.756515	1.020601373	17.099015
4900	30681.80893	3019.101334	0.9832604897	17.434657
5000	30738.64467	3076.407648	1.001924002	17.759359
5100	30716.73067	3051.269986	0.9937371716	18.094004
5200	30613.07211	3133.205964	1.020422069	18.42849
5300	30743.86271	2911.031675	0.9480643787	18.763234
5400	30725.74118	2883.361934	0.9390529015	19.096461
5500	30676.63522	3099.896872	1.009573969	19.429302
5600	30638.97171	3227.77491	1.05122127	19.754756
5700	30586.99561	3130.662433	1.019593693	20.094915
5800	30634.85633	2997.706536	0.9762926351	20.437304
5900	30729.56076	3093.837032	1.007600401	20.762128
6000	30661.45132	3146.76407	1.024837671	21.086728
6100	30657.4962	3126.377179	1.018198071	21.423496
6200	30692.47535	2984.5845	0.9720190523	21.758581
6300	30739.70581	2962.032845	0.9646744325	22.090319
6400	30739.85524	3123.468904	1.017250905	22.418538
6500	30681.48091	3185.946641	1.037598645	22.751636
6600	30633.15776	3089.132556	1.006068248	23.083337
6700	30640.97946	3039.070119	0.9897639207	23.413928
6800	30687.82675	3150.006	1.025893503	23.740123
6900	30695.28441	3115.143292	1.014539421	24.066563
7000	30612.87556	3016.12909	0.9822924897	24.391459
7100	30707.51851	3043.77025	0.9912946588	24.717972
7200	30660.2154	3054.054365	0.9946439879	25.05258
7300	30611.6553	3050.277132	0.9934138192	25.380303
7400	30810.12261	3117.976548	1.015462155	25.70468
7500	30674.6772	3074.59566	1.001333874	26.029023
7600	30685.86295	3068.395255	0.9993145271	26.354895
7700	30741.05043	3093.373776	1.007449528	26.689239
7800	30758.23513	3198.718885	1.041758308	27.0231
7900	30645.58435	3066.139235	0.9985797868	27.358075
8000	30560.81136	3090.239905	1.006428889	27.692412
8100	30687.05933	3086.13261	1.005091226	28.026883
8200	30631.63497	3054.71926	0.9948605308	28.361869
8300	30711.69674	3139.431285	1.022449531	28.685506
8400	30655.25365	3042.364192	0.9908367342	29.010288
8500	30663.65213	3029.984046	0.98680477	29.333542
8600	30737.33128	3027.855774	0.9861116347	29.670999
8700	30693.67044	3045.153317	0.991745096	29.995769
8800	30644.85515	2875.130032	0.9363719369	30.339117
8900	30580.6286	2968.598593	0.9668127643	30.685999
9000	30691.005	3022.972079	0.9845211134	31.057309
9100	30661.79368	3124.353648	1.017539048	31.392346
9200	30682.53961	3188.430774	1.038407678	31.758632
9300	30717.22068	3090.619246	1.006552433	32.157207
9400	30577.76611	3066.830566	0.9988049394	32.551517
9500	30716.61486	3130.636716	1.019585317	32.890266
9600	30674.44065	3050.367603	0.9934432837	33.258334
9700	30729.73361	3069.034493	0.999522714	33.63267
9800	30686.42058	3044.237876	0.9914469551	33.974641
9900	30639.77536	3013.884372	0.9815614302	34.335986
