timestep	potential_energy	kinetic_energy	temperature	time
0	69934.10929	6018.500813	1.003334302	0.086953
100	70031.04854	5911.810536	0.9855481431	1.478842
200	69948.78037	5880.522242	0.9803321234	2.190007
300	70009.77433	6066.625977	1.011357169	2.846724
400	69928.16446	5844.862017	0.9743872663	3.686545
500	69840.1536	5956.390006	0.9929799126	4.433812
600	69824.89544	6002.874605	1.000729283	5.073072
700	69950.8888	5996.795773	0.9997158912	5.676455
800	69918.68071	6098.6454	1.016695074	6.290865
900	70004.77673	6149.589493	1.025187879	6.885556
1000	69859.533	5931.003313	0.9887477392	7.472236
1100	69911.89948	6014.383495	1.002647911	8.089677
1200	70054.22305	5945.089636	0.9910960467	8.68243
1300	69990.45028	5978.701019	0.9966993447	9.274218
1400	70007.95807	6014.100256	1.002600693	9.872475
1500	69999.76171	5968.471939	0.9949940716	10.482066
1600	69905.44211	5845.763118	0.9745374873	11.077984
1700	70113.99951	5879.278351	0.9801247563	11.657128
1800	69988.44242	5932.257501	0.9889568228	12.23761
1900	69840.93993	5849.035973	0.9750830995	12.976991
2000	69936.45337	5996.777182	0.9997127919	13.63193
2100	69852.60681	5936.3554	0.9896399767	14.335065
2200	69968.07994	6008.927498	1.001738351	14.938114
2300	69988.61886	5987.24915	0.9981243894	15.529696
2400	69843.31697	6051.230803	1.008790665	16.165699
2500	69858.31402	5958.593542	0.9933472605	16.75218
2600	69878.7014	6102.513495	1.017339917	17.343072
2700	70001.56021	5914.325969	0.9859674867	17.938554
2800	69856.60791	5906.731431	0.9847014139	18.52669
2900	69845.38567	5908.064159	0.9849235908	19.113176
3000	69998.52715	6150.783368	1.025386908	19.694326
3100	69978.50052	6127.323783	1.021476	20.278615
3200	69852.24523	6103.292013	1.017469703	20.85612
3300	69787.77254	5925.015583	0.9877495345	21.436918
3400	69912.52747	6058.371982	1.009981159	22.031134
3500	69947.96567	6050.35307	1.008644339	22.609462
3600	69832.51238	6109.068411	1.018432677	23.287919
3700	69738.17241	6032.824519	1.005722184	23.938408
3800	69875.43573	6032.011898	1.005586713	24.595074
3900	69890.68169	6071.556177	1.012179074	25.194315
4000	69922.14281	5976.55825	0.9963421272	25.785884
4100	69963.94995	5945.618573	0.9911842249	26.384112
4200	69869.87819	5950.966502	0.9920757693	26.971789
4300	69986.20846	6019.064388	1.003428255	27.584933
4400	69953.62061	5908.717695	0.9850325407	28.173385
4500	69898.29761	5968.336217	0.9949714456	28.759242
4600	69960.01903	5924.480118	0.987660268	29.343787
4700	69887.2516	5914.74272	0.9860369625	29.934607
4800	69918.18294	5841.543098	0.9738339748	30.525759
4900	69895.6409	6053.083976	1.009099604	31.127617
5000	69814.57273	6059.756564	1.01021198	31.777455
5100	69970.54647	6054.249836	1.009293963	32.370487
5200	69774.0253	6092.125322	1.015608122	32.950675
5300	69830.73984	6048.036053	1.008258073	33.531514
5400	69655.26467	6058.106617	1.00993692	34.106813
5500	69803.21364	5876.494033	0.9796605873	34.676243
5600	69766.80197	5917.717027	0.9865328043	35.304678
5700	69906.32388	5980.092257	0.9969312756	35.975592
5800	69729.8205	6112.975655	1.019084047	36.579601
5900	69919.88154	5923.035732	0.9874194769	37.218218
6000	69965.74022	5895.568339	0.9828404333	37.802478
6100	69910.26507	5976.521809	0.9963360522	38.389895
6200	69874.71652	6050.169566	1.008613748	38.969759
6300	69774.69677	5940.564678	0.9903416985	39.549841
6400	69776.32754	5920.3532	0.9869722764	40.132947
6500	69892.75324	6099.535736	1.0168435	40.771097
6600	69921.98672	5983.543826	0.997506681	41.351168
6700	69782.009	5884.331948	0.9809672331	41.932891
6800	69810.78641	5992.549826	0.9990080563	42.499792
6900	69932.30073	6017.593703	1.00318308	43.091372
7000	69748.26964	5973.050696	0.9957573888	43.674224
7100	69739.09617	5971.319033	0.9954687059	44.255497
7200	69850.74	5978.256583	0.9966252535	44.841916
7300	69787.2866	5994.999516	0.9994164401	45.429678
7400	69786.26589	6106.298234	1.017970865	46.008466
7500	69989.07656	6120.053254	1.020263942	46.609959
7600	69803.9228	6018.744329	1.003374899	47.189034
7700	69772.23419	5817.403731	0.9698097409	47.803837
7800	69865.99374	6017.527748	1.003172084	48.394107
7900	69897.00843	5978.220429	0.9966192264	48.982217
8000	69883.33754	6007.462558	1.001494133	49.614669
8100	69812.91923	5983.214391	0.9974517614	50.203128
8200	69877.92775	5960.806603	0.9937161961	50.83811
8300	69947.96737	5991.987181	0.9989142587	51.910645
8400	69975.72441	5861.622531	0.9771813838	52.511882
8500	69616.44831	5874.95736	0.9794044111	53.104162
8600	69760.70473	5866.04354	0.9779184029	53.683386
8700	69872.52936	6001.026158	1.000421132	54.262696
8800	69893.3339	6077.627061	1.013191141	54.96409
8900	69930.47638	6005.481125	1.001163812	55.608667
9000	69764.57421	5875.831727	0.9795501754	56.305478
9100	69825.01292	6023.865552	1.004228649	56.921831
9200	69824.0386	5861.504186	0.9771616548	57.609737
9300	69813.30234	5833.030962	0.9724149308	58.279663
9400	69975.63075	6052.483667	1.008999528	58.935867
9500	69923.18167	6139.137211	1.023445397	59.558168
9600	69861.95361	5908.768528	0.9850410149	60.141339
9700	69787.51455	6043.418918	1.007488358	60.72858
9800	69895.55555	6013.40122	1.002484158	61.376597
9900	69852.79897	5948.892448	0.9917300072	61.951382
