timestep	potential_energy	kinetic_energy	temperature	time
0	30824.34949	6018.500813	1.003334302	0.036731
100	30815.65247	6089.364084	1.015147801	0.788985
200	30765.73058	6060.805271	1.010386808	1.29505
300	30829.22555	5914.244968	0.9859539832	1.785073
400	30871.23117	6023.606228	1.004185418	2.271753
500	30769.53431	5916.993477	0.9864121826	2.769941
600	30737.02927	6000.260471	1.000293485	3.257537
700	30794.01783	5950.113304	0.991933534	3.742906
800	30863.10013	6062.650451	1.010694415	4.241117
900	30768.64733	5973.390809	0.9958140884	4.727832
1000	30899.55163	6086.430627	1.014658769	5.217248
1100	30794.7655	6106.729589	1.018042776	5.728939
1200	30733.83008	6007.96441	1.001577796	6.22819
1300	30725.47378	6078.581351	1.013350229	6.737066
1400	30795.46087	5967.659102	0.994858565	7.227896
1500	30862.70655	5966.914762	0.9947344773	7.718573
1600	30665.90599	6116.610422	1.019689993	8.208509
1700	30938.91746	5980.522076	0.99700293	8.695994
1800	30741.89868	6004.061851	1.000927207	9.183522
1900	30820.1089	5918.955419	0.9867392546	9.672303
2000	30780.87236	6061.537674	1.010508906	10.163536
2100	30939.91685	6171.477261	1.028836753	10.653616
2200	30866.02811	6200.241222	1.033631945	11.143596
2300	30768.95423	6060.896994	1.010402099	11.651339
2400	30778.45223	5936.785307	0.9897116457	12.139956
2500	30820.96933	6055.328895	1.009473851	12.642531
2600	30765.16996	6018.589798	1.003349137	13.164641
2700	30739.16859	6014.835706	1.002723298	13.671911
2800	30771.59627	5986.680106	0.9980295251	14.178435
2900	30821.9207	5951.50069	0.9921648229	14.684109
3000	30767.39107	5948.470143	0.9916596054	15.190636
3100	30725.22471	6080.48351	1.013667335	15.700473
3200	30878.6798	5841.295191	0.9737926466	16.24019
3300	30897.74961	5908.853019	0.9850551002	16.761961
3400	30701.75767	6020.709066	1.003702437	17.305144
3500	30855.6676	5905.261237	0.9844563202	17.81927
3600	30825.16018	6037.853269	1.006560518	18.340865
3700	30873.45965	6008.569637	1.001678693	18.902669
3800	30808.6079	5968.728787	0.9950368904	19.395372
3900	30722.14903	6015.150559	1.002775787	19.855219
4000	30850.06558	5880.56805	0.98033976	20.31808
4100	30685.79908	5872.386952	0.9789759026	20.791162
4200	30841.15505	5999.422863	1.000153849	21.253203
4300	30828.38204	5923.863081	0.9875574029	21.713151
4400	30762.98286	5877.76144	0.9798718746	22.172248
4500	30803.85122	5881.761139	0.9805386579	22.634852
4600	30723.91935	5888.803905	0.9817127457	23.100237
4700	30824.4379	5739.190959	0.9567710193	23.57019
4800	30819.30224	5901.012049	0.9837479452	24.032054
4900	30884.50776	5854.359478	0.9759705723	24.491785
5000	30823.92	5894.287838	0.9826269631	24.992317
5100	30728.84024	5983.962609	0.9975764956	25.442975
5200	30741.33748	5942.521101	0.9906678504	25.901735
5300	30848.50464	6008.767791	1.001711726	26.375146
5400	30779.38765	6007.354002	1.001476036	26.845636
5500	30866.17475	5921.940705	0.9872369268	27.304338
5600	30808.00648	5939.717028	0.9902003881	27.764159
5700	30756.88928	5966.552906	0.9946741528	28.225158
5800	30877.05741	5869.27905	0.9784577894	28.685249
5900	30776.51936	5839.958754	0.9735698515	29.144269
6000	30853.66936	6011.036114	1.002089875	29.603901
6100	30830.51617	6137.645797	1.023196765	30.065642
6200	30866.78178	5920.866296	0.9870578138	30.530532
6300	30766.23126	5935.139614	0.9894372951	31.000622
6400	30713.38031	5872.297217	0.978960943	31.459342
6500	30770.43222	6077.539623	1.013176565	31.918225
6600	30881.42551	5986.786887	0.9980473264	32.377659
6700	30802.48596	6059.033886	1.010091504	32.844357
6800	30812.72422	6002.936442	1.000739592	33.302889
6900	30772.39118	5925.184089	0.9877776258	33.778043
7000	30837.26071	6077.547326	1.013177849	34.236697
7100	30806.4263	5909.018449	0.9850826789	34.696518
7200	30882.72155	5818.822946	0.9700463359	35.155548
7300	30748.01312	6016.92299	1.003071266	35.61428
7400	30848.72882	5926.133795	0.9879359498	36.072909
7500	30823.91207	5979.094713	0.9967649768	36.534399
7600	30663.76656	5998.000913	0.999916798	37.014056
7700	30848.64746	6176.185559	1.029621665	37.473133
7800	30831.15878	5964.995534	0.9944145259	37.934302
7900	30782.16817	5912.427309	0.9856509643	38.398094
8000	30787.26383	5859.055049	0.9767533631	38.858532
8100	30771.88488	6003.291521	1.000798787	39.319814
8200	30762.49992	6011.301317	1.002134086	39.779513
8300	30962.62875	5863.647744	0.9775190037	40.24199
8400	30809.85184	5981.104614	0.9971000439	40.71582
8500	30713.96659	6019.38768	1.003482151	41.177873
8600	30822.6989	6019.812168	1.003552916	41.636574
8700	30711.54785	5902.509114	0.9839975184	42.095668
8800	30807.5021	5858.393317	0.9766430469	42.55332
8900	30664.14493	5814.857415	0.9693852489	43.011552
9000	30844.34658	5884.784907	0.9810427452	43.472254
9100	30942.24647	5908.753391	0.9850384914	43.948884
9200	30811.70412	6008.982447	1.001747511	44.407331
9300	30787.77308	5955.502069	0.9928318861	44.866635
9400	30702.84417	6006.2526	1.001292423	45.324754
9500	30835.71242	5977.170303	0.9964441616	45.784918
9600	30898.54432	5994.98195	0.9994135117	46.244593
9700	30810.82875	5934.352896	0.9893061426	46.70332
9800	30853.71225	5865.686106	0.9778588157	47.188671
9900	30848.65243	5973.218425	0.9957853505	47.648703
