timestep	potential_energy	kinetic_energy	temperature	time
0	213578.6438	6018.500813	1.003334302	0.041664
100	135943.6734	4822.98984	0.8040326482	1.11005
200	108405.3634	4774.445366	0.7959398792	2.086553
300	112021.1178	7394.21486	1.232677313	3.221509
400	108395.6478	7513.393316	1.252545356	4.303196
500	96928.62855	6807.37018	1.134845408	5.240349
600	79897.55877	6124.970835	1.021083743	6.097113
700	65120.17304	5854.096115	0.9759266675	6.78767
800	58645.68644	5787.261363	0.9647847567	7.408828
900	60923.53848	6164.68341	1.027704161	8.171308
1000	59808.5916	5734.941313	0.9560625678	8.820529
1100	60549.18455	6040.491601	1.00700035	9.39878
1200	59698.48784	5833.447215	0.9724843236	9.980212
1300	60378.117	5878.393861	0.9799773046	10.576225
1400	59868.07615	5995.408718	0.9994846575	11.166991
1500	60177.88842	6052.384238	1.008982952	11.74919
1600	60049.9905	6144.057104	1.024265584	12.32168
1700	60084.18686	5981.411725	0.997151242	12.998024
1800	60007.49169	5959.244022	0.9934557009	13.584168
1900	60105.22212	6012.620971	1.002354084	14.160961
2000	60096.42726	6030.632171	1.005356701	14.73923
2100	59935.81354	6061.653608	1.010528233	15.315291
2200	59908.71369	5965.276421	0.9944613522	15.893233
2300	59918.96522	5894.783664	0.9827096213	16.471029
2400	59876.45732	5916.298349	0.9862962989	17.050235
2500	59861.63452	5928.070936	0.9882588874	17.626134
2600	59819.88041	5986.762252	0.9980432194	18.187841
2700	59937.68784	5997.190335	0.999781668	18.766974
2800	59771.773	6010.711866	1.00203582	19.340171
2900	59936.35806	5903.212029	0.9841147002	19.916652
3000	59811.48983	6000.432939	1.000322237	20.503519
3100	59913.40641	5857.083434	0.9764246784	21.081423
3200	59841.93004	6004.504122	1.001000937	21.659217
3300	59985.92428	5952.181106	0.992278254	22.238228
3400	59939.9826	6065.589999	1.011184463	22.820597
3500	59893.79766	6041.865435	1.00722938	23.460181
3600	59740.20858	5939.765515	0.9902084713	24.141774
3700	59834.59774	6022.764441	1.004045085	24.848974
3800	59847.52504	6042.938326	1.00740824	25.486723
3900	59715.61964	6045.835218	1.007891176	26.087276
4000	59814.09011	6053.942809	1.009242779	26.68798
4100	59753.47445	5921.495621	0.9871627275	27.293455
4200	59701.28642	5959.156431	0.9934410988	27.917207
4300	59776.60042	5970.530278	0.9953372139	28.538024
4400	59876.60192	5860.766686	0.9770387073	29.208727
4500	59905.24173	6042.596129	1.007351193	29.834209
4600	59853.02602	5990.80745	0.9987175878	30.429757
4700	59650.05405	5935.597102	0.9895135621	31.0123
4800	59773.81305	5953.044431	0.9924221773	31.614981
4900	59717.87386	5876.88946	0.9797265083	32.208845
5000	59694.28375	5986.448023	0.9979908349	32.794414
5100	59740.23556	6131.807662	1.0222235	33.476592
5200	59801.81968	6069.720161	1.011872995	34.06188
5300	59775.77171	6112.68484	1.019035566	34.630053
5400	59583.25212	6105.046253	1.017762149	35.211552
5500	59828.48103	5863.855903	0.9775537055	35.802848
5600	59760.39014	5912.659683	0.9856897028	36.383346
5700	59603.35474	6028.164749	1.004945361	36.971548
5800	59704.06122	6022.98937	1.004082582	37.634147
5900	59599.1933	6131.508646	1.022173651	38.212259
6000	59609.90806	6041.27656	1.007131209	38.794332
6100	59627.02752	6044.76751	1.00771318	39.36162
6200	59621.36332	6017.997911	1.003250464	39.95068
6300	59520.58307	5872.879224	0.9790579685	40.535233
6400	59630.31241	6099.65383	1.016863187	41.109033
6500	59611.33973	6064.344785	1.010976875	41.689444
6600	59664.07353	5958.197288	0.9932812017	42.265991
6700	59586.2999	5991.250346	0.9987914222	42.845941
6800	59597.18467	5949.170684	0.9917763914	43.422681
6900	59604.63744	6023.641765	1.004191342	44.006112
7000	59543.64169	5977.306518	0.9964668697	44.584727
7100	59565.81968	5985.530207	0.9978378273	45.161179
7200	59615.05478	5937.824517	0.9898848907	45.739949
7300	59541.74647	5977.630063	0.9965208074	46.317435
7400	59650.2198	5861.414054	0.977146629	46.896391
7500	59692.56632	5922.586654	0.9873446119	47.473439
7600	59464.13607	6056.756378	1.009711824	48.064382
7700	59634.01365	5985.676591	0.9978622307	48.647762
7800	59537.76256	5865.588727	0.9778425818	49.228666
7900	59428.51453	5849.427623	0.9751483908	49.812618
8000	59693.74199	5881.589576	0.9805100568	50.403055
8100	59561.97069	5980.479561	0.9969958425	51.01252
8200	59488.38961	6029.078057	1.005097617	51.818222
8300	59476.17994	5978.923977	0.9967365136	52.474172
8400	59548.27423	6010.393904	1.001982813	53.132748
8500	59502.96333	6070.916381	1.012072415	53.75955
8600	59423.75818	6000.43632	1.000322801	54.412526
8700	59428.37393	5930.59474	0.9886796266	55.114005
8800	59561.353	6020.98741	1.003748839	55.752496
8900	59443.68042	6035.135749	1.006107485	56.390186
9000	59550.09604	5895.326275	0.9828000793	57.026014
9100	59505.96946	6077.036739	1.01309273	57.710028
9200	59481.0514	5999.173883	1.000112342	58.335716
9300	59596.10973	5993.225855	0.999120756	59.106902
9400	59584.61564	6037.535313	1.006507512	59.768097
9500	59532.01893	6001.5652	1.000510994	60.435059
9600	59625.91412	5975.155437	0.9961082666	61.09466
9700	59529.12766	5951.759039	0.9922078918	61.764592
9800	59583.78874	5981.59092	0.9971811153	62.413415
9900	59610.94209	5837.376285	0.9731393324	63.167612
