5	-2.798548822322511	0.4022525804852488	15.62
24	-3.588925965269849	1.9308123863291944	3.2541666666666664
45	-4.071448690398567	3.6202732243672395	1.7355555555555553
50	-4.083361937293257	4.022525804852489	1.5619999999999998
64	-4.1127585452275595	5.148833030211185	1.2203125
67	-4.105034964240357	5.390184578502335	1.1656716417910447
70	-4.10422658835756	5.631536126793484	1.1157142857142857
75	-4.1065932107636245	6.033788707278732	1.0413333333333334
79	-4.114978094680965	6.3555907716669315	0.9886075949367088
86	-4.152432967031498	6.9187443843462795	0.9081395348837209
90	-4.142616281383803	7.240546448734479	0.8677777777777776
93	-4.14696839676194	7.481897997025627	0.8397849462365592
97	-4.1636865015978435	7.803700061413827	0.8051546391752576
107	-4.224356238043335	8.608205222384324	0.7299065420560747
112	-4.231348742808328	9.010457802869574	0.6973214285714285
121	-4.2643639888420575	9.734512447743022	0.6454545454545454
