29	-3.8704137640155643	2.3330649668144434	2.6931034482758616
38	-4.00152098372723	3.0571196116878907	2.055263157894737
43	-3.9253161640348213	3.4593721921731397	1.8162790697674418
48	-3.9375563631053123	3.8616247726583888	1.6270833333333332
56	-3.9784738225350256	4.505228901434787	1.394642857142857
60	-3.964021470988802	4.827030965822986	1.3016666666666665
64	-3.9783759949398143	5.148833030211185	1.2203125
70	-3.993355599440916	5.631536126793484	1.1157142857142857
77	-4.015265196046219	6.194689739472832	1.0142857142857142
82	-4.0402492462778	6.59694231995808	0.952439024390244
90	-4.039944876571364	7.240546448734479	0.8677777777777776
93	-4.036573070085175	7.481897997025627	0.8397849462365592
104	-4.098058870923808	8.366853674093177	0.7509615384615383
107	-4.098563485912135	8.608205222384324	0.7299065420560747
117	-4.147067243844818	9.412710383354822	0.6675213675213675
126	-4.185526600327363	10.136765028228272	0.6198412698412697
