29	-3.748390277239326	2.3330649668144434	2.6931034482758616
45	-3.7868419749211757	3.6202732243672395	1.7355555555555553
50	-3.8057973302708175	4.022525804852489	1.5619999999999998
60	-3.8273483268089614	4.827030965822986	1.3016666666666665
65	-3.828747583528464	5.229283546308235	1.2015384615384614
70	-3.860775367450346	5.631536126793484	1.1157142857142857
75	-3.9071713419286076	6.033788707278732	1.0413333333333334
82	-3.861816972527862	6.59694231995808	0.952439024390244
87	-3.9018325327383128	6.999194900443329	0.8977011494252873
90	-3.8984152450436165	7.240546448734479	0.8677777777777776
98	-3.935567109056213	7.8841505775108764	0.7969387755102041
103	-3.931159664994586	8.286403157996125	0.7582524271844661
110	-3.963625711376947	8.849556770675475	0.7099999999999999
122	-4.038616423884552	9.814962963840072	0.6401639344262294
