5	-2.8288721008363424	0.4022525804852488	15.62
12	-4.39921453962464	0.9654061931645972	6.508333333333333
26	-3.69343348733927	2.091713418523294	3.0038461538461534
40	-4.2421001178270314	3.2180206438819905	1.9525
45	-4.166938010943317	3.6202732243672395	1.7355555555555553
49	-4.1656592250109075	3.9420752887554382	1.5938775510204082
56	-4.214014735603369	4.505228901434787	1.394642857142857
63	-4.217973702123949	5.068382514114136	1.2396825396825395
67	-4.20076747048605	5.390184578502335	1.1656716417910447
75	-4.222087008071356	6.033788707278732	1.0413333333333334
79	-4.220129866113989	6.3555907716669315	0.9886075949367088
91	-4.260346103791229	7.3209969648315285	0.8582417582417582
96	-4.263015240908289	7.7232495453167775	0.8135416666666666
106	-4.314567916609949	8.527754706287276	0.7367924528301886
119	-4.33987185895115	9.573611415548921	0.6563025210084034
126	-4.38749414775086	10.136765028228272	0.6198412698412697
