9	-4.981143294953912	0.3620273224367239	17.355555555555554
27	-6.0007682464373895	1.0860819673101718	5.785185185185185
48	-4.96688541614246	1.9308123863291944	3.2541666666666664
70	-5.674738868541352	2.815768063396742	2.2314285714285713
75	-5.667310496451104	3.016894353639366	2.082666666666667
81	-5.654025269893743	3.258245901930515	1.9283950617283951
86	-5.624579517532727	3.4593721921731397	1.8162790697674418
90	-5.603100206767156	3.6202732243672395	1.7355555555555553
93	-5.603488415278366	3.7409489985128137	1.6795698924731184
101	-5.646779538755367	4.062751062901013	1.5465346534653466
106	-5.660610232823016	4.263877353143638	1.4735849056603771
114	-5.7125250641232315	4.5856794175318365	1.3701754385964913
122	-5.7207362114976625	4.907481481920036	1.2803278688524589
