6	-2.7516204598146015	0.4827030965822986	13.016666666666666
20	-3.215535326155381	1.6090103219409952	3.905
26	-3.1521581128923915	2.091713418523294	3.0038461538461534
31	-3.1507943813841934	2.4939659990085428	2.519354838709677
35	-3.1906462472343198	2.815768063396742	2.2314285714285713
38	-3.2183437269043442	3.0571196116878907	2.055263157894737
46	-3.224189092403649	3.700723740464289	1.6978260869565218
48	-3.22480668983271	3.8616247726583888	1.6270833333333332
53	-3.198261691725062	4.263877353143638	1.4735849056603771
60	-3.2366960619785696	4.827030965822986	1.3016666666666665
65	-3.2351120239296534	5.229283546308235	1.2015384615384614
73	-3.2754291505319393	5.872887675084633	1.06986301369863
76	-3.2725887931910975	6.114239223375781	1.0276315789473685
80	-3.2846094470638874	6.436041287763981	0.97625
85	-3.3020343565215278	6.83829386824923	0.9188235294117646
91	-3.323426162193802	7.3209969648315285	0.8582417582417582
98	-3.3192768524880867	7.8841505775108764	0.7969387755102041
106	-3.351367902883123	8.527754706287276	0.7367924528301886
112	-3.3812203446627875	9.010457802869574	0.6973214285714285
116	-3.4057793236980984	9.332259867257774	0.6732758620689654
119	-3.404383714932349	9.573611415548921	0.6563025210084034
122	-3.40604005625349	9.814962963840072	0.6401639344262294
127	-3.441946414808583	10.21721554432532	0.6149606299212598
