16	-4.278781899838636	1.2872082575527963	4.88125
27	-3.7583342631987255	2.1721639346203436	2.8925925925925924
31	-3.7854665501949825	2.4939659990085428	2.519354838709677
35	-3.827464578129852	2.815768063396742	2.2314285714285713
37	-3.824189186657842	2.9766690955908413	2.110810810810811
42	-3.7920513527465096	3.3789216760760903	1.8595238095238094
44	-3.7851913845131366	3.539822708270189	1.7750000000000001
49	-3.790658036130827	3.9420752887554382	1.5938775510204082
57	-3.82915393819656	4.5856794175318365	1.3701754385964913
61	-3.809996733356852	4.907481481920036	1.2803278688524589
65	-3.8347511884765018	5.229283546308235	1.2015384615384614
70	-3.8503091299516736	5.631536126793484	1.1157142857142857
76	-3.8349129229998766	6.114239223375781	1.0276315789473685
81	-3.8826115011513735	6.51649180386103	0.9641975308641976
86	-3.8662848075231	6.9187443843462795	0.9081395348837209
91	-3.8989503887491406	7.3209969648315285	0.8582417582417582
99	-3.9158847492466418	7.964601093607928	0.7888888888888888
107	-3.9455634266578667	8.608205222384324	0.7299065420560747
116	-4.007177233085299	9.332259867257774	0.6732758620689654
120	-4.004878178388587	9.654061931645971	0.6508333333333333
