timestep	potential_energy	kinetic_energy	temperature	time
0	30987.77962	6018.500813	1.003334302	0.057137
100	31014.34165	6024.43023	1.004322786	1.065798
200	31050.25736	6000.462417	1.000327151	1.752438
300	30980.02979	6059.248966	1.01012736	2.425709
400	31095.2281	5901.146718	0.9837703955	3.077385
500	30877.58314	6183.013202	1.03075989	3.752914
600	31014.31819	5976.809818	0.9963840657	4.53557
700	30876.00185	5974.610172	0.9960173664	5.311611
800	30864.78142	6008.979015	1.001746939	6.071927
900	30891.8341	6048.812662	1.008387541	6.726223
1000	30920.05469	6072.507069	1.012337596	7.409114
1100	31022.95169	6020.967313	1.003745488	8.106231
1200	30964.45811	6009.042075	1.001757452	8.763379
1300	30856.00281	5978.918388	0.996735582	9.426239
1400	30956.37951	5963.366854	0.9941430114	10.087387
1500	30890.91944	5955.966696	0.9929093434	10.744539
1600	30933.64905	5989.942205	0.9985733441	11.409046
1700	30912.18647	5923.981831	0.9875771994	12.066328
1800	30865.69741	6076.762242	1.013046969	12.740893
1900	30851.23305	6010.897396	1.002066749	13.379665
2000	30914.60159	5901.007252	0.9837471455	14.04807
2100	30805.01246	5936.925404	0.9897350011	14.709616
2200	30935.35123	6045.003906	1.007752589	15.364619
2300	30905.97482	6061.050378	1.01042767	16.066708
2400	30860.09117	5973.639299	0.9958555137	16.737212
2500	30862.6541	6001.699597	1.0005334	17.393433
2600	30841.8975	5915.084407	0.9860939246	18.093765
2700	30862.81556	5950.993093	0.9920802022	18.767755
2800	30944.96561	5989.026859	0.9984207483	19.434087
2900	31067.47873	6061.928082	1.010573991	20.100816
3000	30931.10777	6060.769189	1.010380793	20.753968
3100	30866.2201	5988.859704	0.9983928823	21.404923
3200	30825.99459	5978.376438	0.9966452344	22.059789
3300	31020.92957	5946.21247	0.9912832324	22.721061
3400	30841.06738	6010.061388	1.00192738	23.383951
3500	30960.79911	6059.232975	1.010124694	24.030285
3600	30776.24911	5973.392745	0.995814411	24.674047
3700	30930.86307	5951.980149	0.9922447526	25.322794
3800	30759.00176	5879.874857	0.9802241988	26.019507
3900	30936.36155	5819.098206	0.970092224	26.720495
4000	30926.8147	6052.182697	1.008949354	27.37298
4100	30974.60534	5965.667193	0.9945264971	28.050297
4200	30838.40346	6022.571591	1.004012935	28.750628
4300	30917.15392	5983.581428	0.9975129496	29.437045
4400	30998.03931	6097.934275	1.016576523	30.124624
4500	30898.58151	5930.893958	0.9887295088	30.791169
4600	30797.89869	6078.566466	1.013347748	31.531791
4700	30854.43962	5867.27192	0.9781231841	32.361084
4800	30919.62716	6159.342469	1.026813782	33.098931
4900	30917.44719	5957.455852	0.9931575981	33.938458
5000	30966.33447	5986.976816	0.9980789891	34.638006
5100	30977.39132	6025.238765	1.004457575	35.316567
5200	30852.72768	5954.8145	0.9927172626	36.194931
5300	30816.532	5897.892845	0.9832279478	36.919038
5400	30942.21819	5937.64515	0.9898549888	37.768557
5500	30843.5294	5950.177955	0.9919443119	38.644254
5600	30987.91093	5967.960436	0.9949087998	39.348736
5700	30890.45861	6099.110565	1.016772621	40.011314
5800	31073.45237	5940.99147	0.9904128481	40.84184
5900	30830.74196	5917.707573	0.9865312282	41.544048
6000	30981.68098	5857.44666	0.9764852313	42.215986
6100	30835.51496	5831.330842	0.9721315065	42.871375
6200	30772.0876	6010.077588	1.001930081	43.538083
6300	30918.40818	5902.042257	0.9839196894	44.221318
6400	30889.2393	6073.126631	1.012440882	44.902498
6500	31028.609	5905.312436	0.9844648556	45.553525
6600	30888.18501	5909.806431	0.9852140421	46.227599
6700	30904.98824	5968.754065	0.9950411044	46.901981
6800	30902.63382	5940.696844	0.9903637315	47.554085
6900	31042.82165	5994.824171	0.9993872086	48.212039
7000	30822.78447	6011.223544	1.002121121	48.925124
7100	30858.72151	5874.043195	0.9792520122	49.580328
7200	30887.19652	5976.169788	0.9962773673	50.234094
7300	30794.35655	6037.617147	1.006521155	50.897654
7400	30844.45269	5864.588743	0.9776758761	51.551535
7500	30881.24935	5957.868365	0.9932263674	52.193657
7600	30857.21772	5975.54203	0.9961727148	52.866914
7700	30871.25849	5992.95649	0.9990758507	53.517118
7800	30832.20902	5889.794571	0.981877898	54.174456
7900	30912.26018	5945.178263	0.9911108215	54.856421
8000	30855.05679	5950.029151	0.9919195051	55.569482
8100	30859.05312	5936.436129	0.9896534348	56.240978
8200	30957.68049	5841.634935	0.9738492847	56.951262
8300	30949.74045	5824.763118	0.9710366121	57.637497
8400	30901.70203	5950.699059	0.9920311843	58.28898
8500	30884.26486	5844.285006	0.9742910738	58.980681
8600	30839.04451	5996.525454	0.9996708268	59.677347
8700	30992.8395	5921.812068	0.9872154819	60.619831
8800	30983.16336	5974.937446	0.9960719257	61.441103
8900	30940.92455	6024.403631	1.004318351	62.148868
9000	30704.34606	6073.733978	1.012542132	62.850256
9100	30981.13678	5952.327339	0.9923026322	63.542091
9200	30921.14285	5910.198335	0.9852793757	64.211908
9300	30848.54283	6022.981481	1.004081267	64.858254
9400	30914.73959	5900.18885	0.9836107109	65.516327
9500	30992.76186	5990.69631	0.9986990597	66.183466
9600	30994.8506	6090.925677	1.015408132	66.888406
9700	30923.97845	5999.213785	1.000118994	67.576414
9800	30961.36047	6222.548278	1.037350717	68.263117
9900	30996.02533	5968.38994	0.9949804017	68.90498
