timestep	potential_energy	kinetic_energy	temperature	time
0	33578.64376	6018.500813	1.003334302	0.028617
100	30559.92751	5403.823049	0.9008623905	0.783279
200	32169.91262	5833.286692	0.9724575631	1.269252
300	31997.09633	5975.437013	0.9961552076	1.770863
400	31724.707	6036.405021	1.006319083	2.257097
500	31894.71923	6074.699353	1.012703068	2.74189
600	31883.62051	5895.419396	0.9828156032	3.227583
700	31875.1501	5951.736657	0.9922041605	3.713046
800	31959.32738	5907.113595	0.9847651237	4.211447
900	31904.75733	5953.938888	0.9925712908	4.702261
1000	31869.08484	5854.856029	0.9760533515	5.213565
1100	31724.5409	5999.589182	1.000181576	5.726605
1200	31654.69545	5958.69985	0.993364983	6.222196
1300	31605.25122	5926.827558	0.9880516059	6.704196
1400	31401.9818	6020.012981	1.003586393	7.185671
1500	31256.00371	6033.270581	1.005796546	7.667589
1600	31190.76064	5980.931294	0.9970711502	8.15273
1700	30844.71589	5879.713055	0.9801972251	8.635741
1800	30788.09988	6008.279335	1.001630297	9.116204
1900	30732.45717	6036.639116	1.006358109	9.598546
2000	30665.81523	6081.160837	1.013780251	10.08142
2100	30654.56217	5974.535384	0.9960048986	10.588296
2200	30742.61857	6044.424011	1.007655916	11.075318
2300	30876.33985	6092.673133	1.015699447	11.581598
2400	31009.56387	5949.485293	0.9918288395	12.052542
2500	31056.83539	6094.157238	1.01594686	12.533116
2600	31101.61606	6028.786415	1.005048998	13.012469
2700	31146.70813	5928.999732	0.9884137255	13.493817
2800	31000.10592	6092.332376	1.01564264	13.97445
2900	31156.10481	5882.790161	0.9807102044	14.457695
3000	31232.21215	6051.709424	1.008870455	14.963204
3100	31126.13208	6072.764837	1.012380568	15.472545
3200	31153.03646	6066.287146	1.011300683	15.955852
3300	31064.42976	5883.392321	0.9808105895	16.442958
3400	30977.78805	5904.599663	0.9843460304	16.968452
3500	31122.07502	6008.713652	1.001702701	17.447631
3600	30975.54004	5990.052792	0.99859178	17.926465
3700	30907.67279	5952.781634	0.992378367	18.406304
3800	30984.6395	5989.633694	0.9985219128	18.885039
3900	30912.85351	5884.75952	0.9810385129	19.362585
4000	30843.32445	6117.278751	1.019801409	19.854311
4100	31020.265	5931.151927	0.9887725142	20.335169
4200	30940.44227	5847.121965	0.9747640185	20.812394
4300	30918.074	5875.128668	0.9794329696	21.290977
4400	30899.71221	5913.031809	0.9857517394	21.772591
4500	30849.59581	5944.041354	0.9909212894	22.274072
4600	30880.95231	6022.695053	1.004033517	22.760815
4700	30805.10649	6126.689573	1.021370271	23.233009
4800	30838.74145	5946.325236	0.9913020316	23.714898
4900	30753.1936	5953.696835	0.9925309386	24.196526
5000	30803.96479	6025.076928	1.004430596	24.679172
5100	30746.91783	5904.739533	0.9843693479	25.176266
5200	30816.9948	6005.667195	1.001194831	25.677401
5300	30818.87354	5890.603694	0.9820127855	26.161782
5400	30882.4026	5922.236628	0.9872862596	26.644931
5500	30814.767	5952.628297	0.9923528044	27.13004
5600	30910.19233	6064.926223	1.011073806	27.623188
5700	30882.77296	6091.913	1.015572727	28.122942
5800	30750.05995	5967.532605	0.9948374768	28.606294
5900	30878.18886	5828.430127	0.9716479332	29.087281
6000	30722.11519	5855.215012	0.976113197	29.568562
6100	30923.71628	5871.161028	0.9787715309	30.054657
6200	30673.2695	5922.031232	0.9872520183	30.534999
6300	30808.05986	5926.766201	0.9880413772	31.017484
6400	30867.12014	6065.210214	1.011121149	31.501895
6500	30777.65744	5938.29564	0.9899634309	32.005092
6600	30756.37423	5949.058047	0.991757614	32.497999
6700	30801.528	5972.037322	0.9955884507	33.004154
6800	30814.30922	6050.568267	1.008680214	33.517302
6900	30795.33747	6005.953431	1.001242549	34.025869
7000	30624.97435	6016.370412	1.002979147	34.510527
7100	30756.58118	6024.581998	1.004348087	34.995403
7200	30937.34113	6135.595292	1.022854929	35.48322
7300	30824.10894	6023.491935	1.004166364	36.000626
7400	30838.3316	6039.813314	1.006887274	36.491731
7500	30752.79875	6132.594232	1.022354627	36.979897
7600	30784.24445	6108.546983	1.01834575	37.463693
7700	30776.27045	5969.4491	0.9951569726	37.949548
7800	30791.02787	6035.824361	1.006222282	38.448151
7900	30806.50002	6168.120737	1.028277192	38.953238
8000	30845.91691	5952.691647	0.9923633654	39.433185
8100	30805.90219	6067.68263	1.011533322	39.917723
8200	30901.44422	5917.931153	0.986568501	40.400027
8300	30692.12715	5963.183394	0.9941124271	40.881879
8400	30664.49204	5967.727241	0.9948699244	41.379926
8500	30737.64	5956.960077	0.9930749482	41.864845
8600	30819.01924	5983.805077	0.9975502337	42.350588
8700	30839.1641	5917.808692	0.9865480857	42.838844
8800	30795.41892	6042.984492	1.007415936	43.325122
8900	30857.08679	5967.833684	0.9948876692	43.814553
9000	30718.01198	6188.467123	1.031669104	44.338534
9100	30728.24102	5900.988622	0.9837440396	44.834619
9200	30699.46407	6043.660917	1.007528702	45.322761
9300	30765.21677	5949.83423	0.99188701	45.810354
9400	30641.10472	5985.062897	0.9977599228	46.302957
9500	30662.98371	6090.22493	1.015291311	46.811446
9600	30789.30068	6093.328289	1.015808667	47.310093
9700	30814.73487	6044.905448	1.007736175	47.805517
9800	30791.81566	6155.188938	1.026121353	48.301453
9900	30869.72758	6120.214367	1.0202908	48.791966
