timestep	potential_energy	kinetic_energy	temperature	time
0	29831.38288	6018.500813	1.003334302	0.037316
100	29844.5737	6008.748221	1.001708464	0.741255
200	29987.29967	5878.902024	0.9800620195	1.213455
300	29894.83762	5950.569728	0.9920096238	1.676018
400	29887.63958	5986.685053	0.9980303497	2.137084
500	29884.571	5992.706442	0.9990341655	2.63016
600	29825.635	6041.349927	1.00714344	3.100355
700	29805.79052	6018.059264	1.003260692	3.571346
800	29852.3392	5986.217965	0.9979524823	4.040995
900	30041.42651	5970.922583	0.9954026145	4.509469
1000	29992.27535	6087.453215	1.014829243	4.972505
1100	30062.73334	5936.373952	0.9896430695	5.445207
1200	29967.64537	5963.591669	0.99418049	5.935704
1300	29978.84549	6074.321676	1.012640106	6.405584
1400	29927.02469	6029.284523	1.005132037	6.865357
1500	29869.92073	6115.818494	1.019557972	7.325784
1600	29980.76607	6125.577476	1.021184876	7.802528
1700	29986.83247	6100.392081	1.01698626	8.262202
1800	29900.45214	5977.77656	0.9965452297	8.729677
1900	29994.70252	5999.912375	1.000235455	9.196931
2000	29886.88855	6033.094758	1.005767235	9.662808
2100	29986.58332	6034.33919	1.005974692	10.135051
2200	29971.32469	6048.298481	1.008301822	10.601882
2300	29974.23352	6047.086264	1.008099736	11.071888
2400	29916.82932	6034.104069	1.005935495	11.536075
2500	30048.42601	5947.878358	0.9915609499	12.003785
2600	29808.48944	5998.215369	0.9999525497	12.463915
2700	29964.69438	5971.888559	0.9955636507	12.941413
2800	29861.1388	5864.770593	0.9777061921	13.401484
2900	29935.36153	5857.634754	0.9765165881	13.860371
3000	29908.12766	6009.300286	1.001800498	14.319614
3100	29978.87169	5835.968104	0.9729045769	14.780163
3200	29974.14429	5778.530888	0.9633293136	15.239715
3300	29977.12878	5897.116507	0.9830985258	15.709611
3400	30098.82464	5911.81611	0.9855490723	16.187598
3500	29968.70213	6020.800198	1.003717629	16.647804
3600	29918.11673	5976.686027	0.9963634286	17.107417
3700	29881.54379	5961.994783	0.9939142758	17.566794
3800	30001.935	6027.325192	1.0048054	18.026096
3900	29967.82312	5857.92826	0.976565518	18.498451
4000	30023.68579	5866.303116	0.9779616765	18.960556
4100	30081.1918	6038.466745	1.00666279	19.426262
4200	29862.43133	6048.135064	1.008274579	19.893297
4300	29953.02019	5955.133438	0.9927704322	20.355183
4400	29928.29288	5961.158145	0.9937748012	20.829471
4500	29888.09493	6080.531805	1.013675386	21.302111
4600	30026.84172	5903.822127	0.9842164086	21.762705
4700	29941.3935	6049.762713	1.008545922	22.229855
4800	29870.59403	6025.211178	1.004452976	22.692399
4900	29883.35242	5973.385108	0.995813138	23.162761
5000	29921.6319	5941.840221	0.9905543421	23.631774
5100	29906.04489	5884.448864	0.9809867241	24.103513
5200	29999.8637	6044.53758	1.007674849	24.569036
5300	29936.82421	6040.540058	1.007008428	25.034078
5400	29860.98122	5992.693506	0.999032009	25.508693
5500	29980.1191	5960.803624	0.9937156996	25.968678
5600	29884.60344	6052.218488	1.00895532	26.450162
5700	30008.48611	5944.80035	0.9910478204	26.933104
5800	29915.75102	5900.717406	0.9836988257	27.424274
5900	29989.38326	5993.891427	0.9992317124	27.897964
6000	29882.90103	6075.0343	1.012758906	28.382703
6100	29957.1212	6061.29187	1.010467929	28.864105
6200	30042.50186	6086.926339	1.014741409	29.350624
6300	30010.77948	5988.725317	0.9983704789	29.834672
6400	30010.03783	5874.298746	0.9792946146	30.357739
6500	29935.22383	5958.626047	0.9933526793	30.822713
6600	30078.67118	5920.086295	0.9869277812	31.30998
6700	29970.89455	6088.383772	1.014984375	31.769863
6800	30089.68254	5951.52783	0.9921693474	32.245426
6900	29830.25668	6007.643171	1.001524243	32.735326
7000	29867.40669	5931.41917	0.9888170659	33.253125
7100	29944.16686	6022.344195	1.003975026	33.774383
7200	29796.32625	6010.043248	1.001924356	34.278848
7300	30060.63576	6063.83574	1.010892013	34.838814
7400	29925.73873	6104.900916	1.01773792	35.427804
7500	29992.25602	6025.703757	1.004535093	36.007869
7600	29947.2729	5906.387638	0.9846441007	36.530011
7700	29887.09882	5942.174202	0.9906100195	37.016806
7800	29799.6707	6045.079356	1.007765167	37.494155
7900	30001.67003	5951.060811	0.9920914914	37.994563
8000	29914.10643	6158.406782	1.026657795	38.479529
8100	29884.13244	6038.655233	1.006694212	38.963666
8200	29937.67179	6039.411888	1.006820353	39.449993
8300	29977.90751	6072.423863	1.012323725	39.928994
8400	29884.24349	6101.811015	1.017222808	40.402703
8500	29946.82808	5973.598886	0.9958487765	40.886146
8600	29888.55757	6035.184028	1.006115534	41.446987
8700	30024.27925	5900.660971	0.9836894176	42.032144
8800	29916.10884	6008.995067	1.001749615	42.587265
8900	30034.67828	5958.215742	0.993284278	43.31093
9000	29840.3418	6109.604733	1.018522086	43.858309
9100	29928.18005	5998.784327	1.0000474	44.404639
9200	29945.57886	5952.389866	0.9923130559	45.157572
9300	29872.47137	5887.898579	0.9815618203	45.68056
9400	29945.03508	6012.068581	1.002261996	46.205729
9500	30067.67012	5918.066414	0.98659105	46.75076
9600	29963.28001	5892.475423	0.9823248183	47.289578
9700	29891.98455	6031.665384	1.005528946	47.773992
9800	30000.73443	6164.790508	1.027722015	48.274897
9900	30011.95436	5987.245398	0.998123764	48.80352
