timestep	potential_energy	kinetic_energy	temperature	time
0	29903.7569	6018.500813	1.003334302	0.039581
100	29852.65572	5999.286103	1.00013105	0.801305
200	29859.69864	6083.098197	1.014103225	1.274742
300	29846.85122	6033.587823	1.005849433	1.773565
400	29837.30494	6069.277569	1.011799211	2.255614
500	29893.59674	5973.939706	0.9959055941	2.733874
600	29818.44273	5963.884246	0.9942292651	3.22164
700	29820.49942	5847.708918	0.9748618685	3.701681
800	29746.68786	5910.303266	0.9852968686	4.171451
900	29868.76609	5988.558231	0.9983426242	4.658804
1000	29779.06594	5926.125964	0.9879346443	5.124113
1100	29814.95968	5965.735184	0.9945378319	5.606283
1200	29947.75207	6054.428695	1.00932378	6.104007
1300	29970.31332	5953.586269	0.9925125063	6.58053
1400	29943.70872	5976.438109	0.9963220987	7.088419
1500	29889.44989	5958.156957	0.9932744781	7.615161
1600	29924.6456	5947.370999	0.991476369	8.154829
1700	29836.24457	6074.231474	1.012625069	8.657339
1800	29945.33757	6069.764938	1.01188046	9.169773
1900	29872.62749	6124.086032	1.020936239	9.659579
2000	29770.30939	6025.607826	1.004519101	10.188771
2100	29900.53769	5958.208097	0.9932830036	10.712291
2200	29861.35016	5952.320515	0.9923014946	11.225544
2300	29826.10418	5958.061378	0.9932585443	11.714366
2400	29804.70356	5912.154869	0.9856055462	12.197669
2500	29850.04379	5971.88148	0.9955624706	12.694522
2600	29838.32933	5963.248274	0.9941232431	13.174124
2700	29873.75912	6080.483586	1.013667348	13.648175
2800	29882.54119	6065.742871	1.011209948	14.147167
2900	29976.49168	5942.300422	0.9906310615	14.641539
3000	29683.97034	5988.00658	0.9982506593	15.123563
3100	29812.89728	5933.058575	0.9890903684	15.608461
3200	29951.84073	5989.606298	0.9985173457	16.081618
3300	29837.52161	6065.625847	1.011190439	16.584119
3400	29829.86645	5980.517217	0.9970021201	17.05638
3500	29886.88182	5894.934466	0.9827347613	17.532793
3600	29868.14166	6205.368292	1.03448667	18.016026
3700	29875.31241	6079.596192	1.013519412	18.495869
3800	29839.43214	6023.269634	1.004129305	18.964716
3900	29840.94513	6038.314814	1.006637462	19.464064
4000	29811.79524	5986.671465	0.9980280845	19.932123
4100	29915.62141	5928.647695	0.9883550379	20.412344
4200	29851.7695	5941.878966	0.9905608012	20.899596
4300	29770.48081	6009.276721	1.001796569	21.365353
4400	29939.29266	5919.737498	0.9868696338	21.82381
4500	29817.15131	5958.398972	0.993314824	22.288923
4600	29767.08116	5995.182472	0.9994469404	22.747622
4700	29853.70428	6043.211822	1.007453834	23.207354
4800	29885.38995	6051.396301	1.008818255	23.675388
4900	29776.64605	6019.461795	1.003494506	24.162875
5000	29832.27921	5963.746607	0.9942063195	24.654566
5100	29842.08242	6075.498092	1.012836224	25.133688
5200	29870.16378	6241.278706	1.040473236	25.614685
5300	29787.49517	6137.643881	1.023196446	26.098163
5400	29956.57092	5980.343875	0.9969732225	26.575369
5500	29863.52901	6017.842023	1.003224477	27.074796
5600	29890.15873	5973.68875	0.9958637577	27.551144
5700	29961.45178	6092.435909	1.0156599	28.072751
5800	29859.48997	5993.642588	0.9991902289	28.601999
5900	29940.87585	5916.396417	0.9863126477	29.143775
6000	29819.70902	6095.493918	1.016169695	29.709884
6100	29891.18066	5999.068331	1.000094746	30.271437
6200	29809.03584	6062.232602	1.010624756	30.793771
6300	29843.46847	6011.333062	1.002139379	31.276813
6400	29863.27978	5984.010901	0.9975845463	31.774737
6500	29784.83475	5951.934725	0.9922371802	32.271529
6600	29794.05819	5858.326891	0.9766319732	32.802312
6700	29814.20354	5895.828886	0.9828838686	33.314159
6800	29765.88744	6103.232648	1.017459806	33.788588
6900	29931.79942	5897.765	0.983206635	34.265258
7000	29887.94872	5996.949721	0.9997415556	34.727389
7100	29906.19506	6033.216432	1.005787519	35.228068
7200	29708.01647	5948.880913	0.9917280841	35.741092
7300	29784.25918	6040.544614	1.007009188	36.226
7400	29849.02999	5972.021504	0.9955858138	36.716605
7500	29872.85879	5923.711165	0.9875320771	37.209827
7600	29780.20699	5967.594549	0.9948478035	37.672435
7700	29726.97511	5988.415687	0.9983188609	38.158103
7800	29844.55837	5900.181195	0.9836094349	38.640123
7900	29812.9774	6052.425792	1.008989879	39.109262
8000	29918.05095	5993.858726	0.9992262608	39.57856
8100	29951.70147	5889.211456	0.9817806879	40.08563
8200	29888.01566	6005.706482	1.001201381	40.575718
8300	29886.92619	6211.820635	1.03556233	41.064502
8400	29910.7102	6133.229153	1.022460474	41.553275
8500	29926.61167	5833.708407	0.9725278665	42.054559
8600	29853.84384	5991.620511	0.9988531319	42.544818
8700	29850.98429	5945.091955	0.9910964333	43.031345
8800	29915.66817	6041.918082	1.007238157	43.519246
8900	29830.23685	6007.829093	1.001555238	44.000631
9000	29695.6839	5890.835226	0.9820513838	44.493056
9100	29793.70714	5897.570802	0.9831742605	44.960273
9200	29934.2203	5970.467295	0.9953267142	45.452884
9300	30002.14975	6060.709519	1.010370846	45.916269
9400	29811.81032	6018.894717	1.00339997	46.380912
9500	29820.12604	6044.410391	1.007653645	46.849043
9600	29858.62794	5993.16136	0.9991100042	47.348663
9700	29888.81029	6125.10975	1.021106902	47.810362
9800	29855.9551	6134.541391	1.022679235	48.291431
9900	29831.68233	6146.020064	1.024592826	48.753517
