timestep	potential_energy	kinetic_energy	temperature	time
0	29367.15694	6018.500813	1.003334302	0.07443
100	29636.19667	6027.376991	1.004814035	1.09574
200	29736.70127	6054.291115	1.009300844	1.760797
300	29514.47341	6019.864489	1.003561639	2.396647
400	29570.8357	5953.98269	0.9925785929	3.036802
500	29395.18788	5947.204241	0.991448569	3.69564
600	29591.74761	5973.556402	0.9958416941	4.352414
700	29445.72319	6131.739817	1.022212189	5.001046
800	29535.38583	5894.502125	0.9826626864	5.707186
900	29613.89917	5853.229818	0.9757822485	6.359349
1000	29597.33537	5925.695122	0.9878628193	7.007824
1100	29567.15349	5882.878282	0.9807248948	7.719952
1200	29542.09068	5911.233981	0.9854520265	8.378291
1300	29518.27896	6021.25818	1.003793978	9.03939
1400	29492.00438	5971.584874	0.9955130239	9.684704
1500	29626.99549	6024.645746	1.004358714	10.352809
1600	29562.53233	6031.858776	1.005561186	11.009579
1700	29554.20038	5893.127353	0.9824335005	11.696692
1800	29404.34123	6070.117006	1.011939152	12.353868
1900	29517.74745	6100.103069	1.016938079	13.006248
2000	29512.57225	6073.09444	1.012435515	13.654771
2100	29532.25211	5989.560022	0.9985096311	14.201137
2200	29641.83167	5994.819166	0.9993863742	14.660688
2300	29432.62315	6078.076752	1.013266109	15.130576
2400	29517.56387	5996.713824	0.9997022295	15.588672
2500	29528.00952	5962.301408	0.9939653927	16.067525
2600	29388.33886	5954.712635	0.992700281	16.527214
2700	29613.03082	6009.231461	1.001789024	16.985688
2800	29647.96552	5931.027227	0.9887517258	17.44381
2900	29589.65698	5988.54258	0.9983400149	17.906211
3000	29568.71315	6014.64346	1.00269125	18.391314
3100	29573.45571	5947.008077	0.9914158668	18.851251
3200	29449.80083	5965.673504	0.9945275491	19.309159
3300	29602.88289	6018.69014	1.003365865	19.76748
3400	29583.52698	6012.031513	1.002255816	20.227456
3500	29486.87961	6002.272388	1.000628889	20.688788
3600	29601.86621	5954.966567	0.9927426135	21.149538
3700	29532.21753	5894.720736	0.9826991307	21.622787
3800	29502.81389	5903.245249	0.9841202383	22.08071
3900	29426.68653	6030.975955	1.005414013	22.539622
4000	29640.32566	6045.365639	1.007812893	22.998717
4100	29434.58392	5982.849746	0.9973909721	23.447998
4200	29571.419	5962.065966	0.9939261425	23.915177
4300	29548.17732	6047.395598	1.008151304	24.37445
4400	29468.42485	6005.458284	1.001160004	24.83249
4500	29484.78264	5992.29083	0.9989648796	25.297476
4600	29560.23835	5914.793539	0.9860454345	25.745786
4700	29587.32323	6061.749064	1.010544147	26.212174
4800	29388.37851	6047.764903	1.00821287	26.683822
4900	29552.69039	5975.241399	0.9961225971	27.142861
5000	29610.11626	5924.043479	0.9875874767	27.601973
5100	29585.28365	5878.79599	0.9800443427	28.062016
5200	29514.13915	6017.680035	1.003197472	28.521926
5300	29506.53822	5911.699953	0.985529708	28.982346
5400	29467.56575	5914.770359	0.9860415703	29.441365
5500	29550.7291	6040.13586	1.006941045	29.900209
5600	29487.58119	5966.399585	0.9946485931	30.361417
5700	29590.43897	6055.104992	1.009436525	30.824473
5800	29710.64176	6076.248156	1.012961266	31.282426
5900	29588.39135	6057.490972	1.009834287	31.754003
6000	29503.06264	5934.344071	0.9893046713	32.216062
6100	29506.52866	6057.692777	1.00986793	32.687708
6200	29654.96674	6014.79909	1.002717194	33.146335
6300	29517.08875	6109.418429	1.018491028	33.604786
6400	29605.7024	5989.055557	0.9984255325	34.062796
6500	29603.93947	6135.996229	1.022921769	34.5098
6600	29423.10827	6009.716767	1.001869929	34.978854
6700	29738.10432	6048.059718	1.008262019	35.438362
6800	29546.40933	6079.973043	1.013582236	35.896832
6900	29458.42306	5852.252897	0.9756193876	36.355911
7000	29491.63352	5961.634205	0.9938541644	36.832253
7100	29463.74259	5961.523231	0.9938356641	37.299639
7200	29624.7763	5919.969304	0.9869082778	37.77819
7300	29527.90629	5899.29565	0.9834618071	38.266737
7400	29551.88885	5939.419075	0.9901507169	38.746701
7500	29447.04829	5967.035755	0.9947546479	39.205134
7600	29488.65471	5944.199151	0.9909475954	39.663543
7700	29587.35234	5991.889395	0.998897957	40.116505
7800	29501.11029	6062.039578	1.010592578	40.574959
7900	29619.28037	5943.337074	0.99080388	41.033249
8000	29586.79342	5974.59076	0.9960141302	41.491584
8100	29537.99346	5888.454572	0.9816545089	41.974887
8200	29439.67599	5912.120959	0.9855998932	42.446235
8300	29601.02676	6135.006879	1.022756836	42.904563
8400	29556.95966	6059.793737	1.010218177	43.363693
8500	29600.56362	6135.501653	1.022839319	43.822761
8600	29451.09265	6019.949097	1.003575743	44.281269
8700	29435.36746	6042.797196	1.007384712	44.73975
8800	29605.21909	6001.996013	1.000582815	45.208771
8900	29516.2768	5941.544849	0.9905051011	45.668605
9000	29590.10502	5894.272163	0.98262435	46.138694
9100	29521.63636	5958.665598	0.9933592728	46.609804
9200	29620.72227	5991.783034	0.9988802256	47.075983
9300	29518.92743	6180.036484	1.030263647	47.549729
9400	29450.09531	6033.182656	1.005781888	48.191787
9500	29619.20562	6055.721287	1.009539266	48.640385
9600	29634.76663	6166.267431	1.027968231	49.101195
9700	29605.08945	6015.167393	1.002778593	49.559611
9800	29576.21737	5855.505379	0.9761616036	50.020663
9900	29403.19635	5954.551623	0.9926734389	50.516779
