29	-3.5063272965182457	2.3330649668144434	2.6931034482758616
45	-3.5461677181116604	3.6202732243672395	1.7355555555555553
48	-3.5399812917506375	3.8616247726583888	1.6270833333333332
59	-3.642994265839598	4.746580449725936	1.323728813559322
64	-3.6014859564029127	5.148833030211185	1.2203125
68	-3.591669689293534	5.470635094599384	1.1485294117647058
78	-3.6451237035973825	6.275140255569881	1.0012820512820513
86	-3.650843693337942	6.9187443843462795	0.9081395348837209
92	-3.6795796878780314	7.401447480928578	0.8489130434782609
101	-3.6907523167461327	8.125502125802026	0.7732673267326733
112	-3.739969049976876	9.010457802869574	0.6973214285714285
120	-3.7923855785767464	9.654061931645971	0.6508333333333333
124	-3.8025616598642804	9.975863996034171	0.6298387096774193
