29	-3.862687739700518	2.3330649668144434	2.6931034482758616
38	-3.9417899508398744	3.0571196116878907	2.055263157894737
43	-3.8996388853975668	3.4593721921731397	1.8162790697674418
46	-3.915043914123487	3.700723740464289	1.6978260869565218
50	-3.947502076684854	4.022525804852489	1.5619999999999998
54	-3.967477685779862	4.344327869240687	1.4462962962962962
61	-3.9602563274583016	4.907481481920036	1.2803278688524589
64	-3.9697831928895186	5.148833030211185	1.2203125
70	-3.9986198815414946	5.631536126793484	1.1157142857142857
74	-4.0033825954465145	5.9533381911816825	1.0554054054054054
84	-4.026220948174598	6.757843352152181	0.9297619047619047
91	-4.043073236672374	7.3209969648315285	0.8582417582417582
97	-4.0604598713968665	7.803700061413827	0.8051546391752576
100	-4.090498905346285	8.045051609704977	0.7809999999999999
104	-4.081954047672991	8.366853674093177	0.7509615384615383
110	-4.0992955542181075	8.849556770675475	0.7099999999999999
117	-4.1463382798056685	9.412710383354822	0.6675213675213675
122	-4.153992042885119	9.814962963840072	0.6401639344262294
